,material_name,critical_temp,number_of_elements,wtd_gmean_atomic_mass,wtd_gmean_fie,wtd_gmean_atomic_radius,wtd_gmean_Density,wtd_gmean_ElectronAffinity,wtd_gmean_FusionHeat,wtd_gmean_ThermalConductivity,wtd_gmean_Valence
8637,Hg1Ba2Cu1O4.18,96.6,4,43.637612309033095,937.707486333223,96.357769704174,85.95609286178801,46.446997597350595,1.16778951149554,0.8556838050824471,2.0
5480,Hg0.92Ba2.05Cu1.03O4.062,96.5,4,43.9906864512362,928.051400004839,97.52253709418659,90.3685047219211,47.1187363969429,1.2136835741853202,0.9177606233759108,2.0
6485,Hg0.85Re0.15Ba2Cu1O4.525,96.3,5,41.84635791677729,945.874079081448,93.8346349781515,73.3899160183609,50.669760775738794,1.14438750195752,0.766842230383719,2.0445749730182703
8647,Hg0.85Re0.15Ba2Cu1O4.53,96.3,5,41.82278113243439,946.055973062917,93.7977720835392,73.2206688840343,50.700481207905206,1.14328795117919,0.765332454125465,2.04454855580596
4602,Hg0.9Ce0.1Ba2Cu1O4,96.0,5,44.4342392486972,923.422923167384,97.9768467749009,93.429463291337,47.3368994080765,1.22558636682731,0.9284677161786291,2.0174039675808
3077,Hg0.8Pb0.2Ba2Cu1O4,96.0,5,44.670162284710706,922.7263801774159,97.62462492441169,93.8402893655645,49.05554488880279,1.23467997262277,0.959097201618583,2.0349593842053704
7796,Hg0.9Ba2Cu1.05O4,96.0,4,43.8956096945395,928.419174838665,97.436544434235,91.120557128142,47.5639401470612,1.22071327854479,0.935039507331167,2.0
7795,Hg0.9Ba2Cu1O4,96.0,4,43.792950372980606,929.7133940079719,97.1916995208811,88.5124565108764,47.286418650049804,1.20251504645217,0.899863437883007,2.0
8867,Hg1Ba2Cu0.99Co0.01O4,96.0,5,44.6297658313626,930.65059995042,97.8862875139283,94.2553518005917,45.2556330059104,1.2125583199513401,0.9236029258906842,2.00173361887609
3668,Hg0.8V0.2Ba2Cu1O4.3,96.0,5,41.61192439791321,932.4218757192099,95.3918214914879,79.4749239895422,51.4189218544213,1.20501067251676,0.8400485046645542,2.04464969248686
3628,Hg1Ba2Cu1O4.09,96.0,4,44.127437855435495,934.2015692556059,97.1076901064357,89.96435815282341,45.871340790001405,1.18955824888835,0.889379041621452,2.0
8870,Hg1Ba2Cu0.99Ni0.01O4,96.0,5,44.6295383746754,930.616499813022,97.8838484364527,94.25545765797159,45.287002823212795,1.21264911083758,0.923494050284015,2.0
8865,Hg1Ba2Cu0.98Fe0.02O4,96.0,5,44.619557461715296,930.6739450558301,97.8984136536699,94.22570265678341,45.07078596274779,1.21239420175944,0.9214606477220308,2.00202835340002
3488,Hg0.7Mo0.3Sr2Ca0.7Y0.3Cu2O,96.0,7,63.2712213991344,736.516432793855,149.91673458300698,1545.52829727583,22.635108652087602,5.30874506594404,26.676709584211398,2.13316680911141
8325,Hg1Ba2Cu1FO4,96.0,5,40.592801732012894,993.7582878042191,89.0981777058584,60.316160255198405,56.463097381303704,1.02163764814082,0.62651492138479,1.8517494245745802
3482,Hg1Ba2Cu1O4,96.0,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
5582,Hg1Ba2Cu1O4.08,96.0,4,44.18287937904471,933.8080228669729,97.19241018212459,90.4267700022644,45.8070353714944,1.1920321838868602,0.8932513637609909,2.0
6479,Hg0.95Re0.05Ba2Cu1O4.37,96.0,5,42.6359757817442,943.3139389106329,94.8991972464177,78.5289550600994,48.3226245481658,1.14266555648579,0.799171456418511,2.01502344448681
8868,Hg1Ba2Cu0.98Co0.02O4,96.0,5,44.625561931153605,930.6708779831099,97.89205646280409,94.2545601826417,45.2211840390426,1.21288029542798,0.922003829891844,2.00346874046939
8864,Hg1Ba2Cu0.99Fe0.01O4,96.0,5,44.6267632128157,930.6521334521041,97.8894658704406,94.24092181190251,45.1803140052705,1.21231531328687,0.923330823684335,2.00101391969173
7803,Hg0.8Ba2Cu1.05O4,95.8,4,43.054134834776,927.470495863913,96.74089471703941,85.49682743445021,49.70513064885079,1.21096930791152,0.909390403783883,2.0
5590,Hg1Ba2Cu1O4.096,95.6,4,44.0942719902657,934.437309823739,97.05699387462921,89.6885920668153,45.90989099537379,1.18807927990391,0.887068280494741,2.0
7801,Hg0.85Ba2Cu1.15O4,95.5,4,43.68226242156771,925.404094758347,97.57829739993299,93.53005736052549,49.16765629013229,1.25253321874052,0.9949328850795179,2.0
7799,Hg0.85Ba2Cu1.05O4,95.5,4,43.475499263599396,927.94771627011,97.09029796766701,88.28170958984221,48.6159755281166,1.2158623676061002,0.922206949539198,2.0
7806,Hg0.8Ba2Cu1.2O4,95.4,4,43.3695575869004,923.668549141728,97.4777644088047,93.289273757952,50.5325898047769,1.2662609867569,1.01932440537142,2.0
5591,Hg1Ba2Cu1O4.097,95.3,4,44.088751546409,934.4765717288631,97.0485543782634,89.6427529574317,45.9163136209608,1.1878331768288,0.886684070132803,2.0
7797,Hg0.9Ba2Cu1.1O4,95.3,4,43.99722193253489,927.142901413345,97.67893407503858,93.7714624358678,47.839590933375504,1.23895427597951,0.9711250320274208,2.0
7794,Hg0.95Ba2Cu1.05O4,95.2,4,44.3144523765548,928.8849752341141,97.7796745410552,94.01349058802678,46.5473978903488,1.2255225450319298,0.9478868795807109,2.0
4170,Eu1Ba2Cu3H0.09O,95.1,5,69.7545666880284,696.3256483299381,153.045763028945,1605.6535360202697,60.8088709469698,5.87072965952971,24.2727291625367,2.0991588646324
4902,Hg1Ba2Cu1O4,95.1,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
1162,Ho1Ba2Cu3O7,95.0,4,36.6359885918252,932.5499683933341,90.12745099988051,69.8851003089865,89.9629157631912,1.3786527535800799,1.0911948121189101,2.06336223306145
4038,Hg1Ba2Cu1O4,95.0,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
7297,Hg1Ba2Cu1O4.18,95.0,4,43.637612309033095,937.707486333223,96.357769704174,85.95609286178801,46.446997597350595,1.16778951149554,0.8556838050824471,2.0
8872,Hg1Ba2Cu0.97Ni0.03O4,95.0,5,44.6206761888919,930.588855335852,97.8905078390835,94.2540861385022,45.280792677209995,1.21347489413177,0.9200820441071421,2.0
7325,Hg1Ba2Cu1O4.19,95.0,4,43.584184001364,938.093076694013,96.27581611136841,85.52719064283359,46.5106168124736,1.16542468924484,0.8520642376209829,2.0
9064,Hg1Ba2Cu1O4.047,95.0,4,44.367313432962796,932.5035670360311,97.4740101090853,91.9779737671449,45.5943384873594,1.2002767035523998,0.906219471391642,2.0
5000,Hg0.7V0.3Ba2Cu1O4.6,95.0,5,39.610991136016004,938.845856461904,93.1335972088538,68.443942972586,55.524078987168,1.16672847090094,0.7562092484809391,2.0649599070277898
8866,Hg1Ba2Cu0.97Fe0.03O4,95.0,5,44.6123528741061,930.6957571707519,97.90736225478929,94.2104859594361,44.96152344277329,1.21247309536548,0.919594259739117,2.00304330138548
10105,Hg0.5Bi0.5Sr2Ca0.65Pr0.35Cu2O,95.0,7,67.40201310163,724.3848907432671,148.571404554085,1570.31977069762,26.7741491369802,5.15355995081771,22.8593320880412,2.2105776856182002
6480,Hg0.9Re0.1Ba2Cu1O4.42,95.0,5,42.3698158343999,943.589260164258,94.5690705968102,76.88342501034441,49.322397441971596,1.14967264426403,0.7913865167070959,2.02997930945151
3686,Hg0.8Cr0.2Ba2Ca2Cu3O8.1,95.0,6,34.8470361525949,928.694674705606,93.2910145279364,80.2371955507794,52.84342957903029,1.38485075545925,1.60028299640371,2.02748181579032
5434,Hg1Ba2Ca3Cu4O,95.0,5,63.1353145861695,703.959350298849,159.466216363683,2195.69850457856,22.0900917580564,6.27772771502119,55.248299072547105,2.0
8644,Hg0.85Re0.15Ba2Cu1O4.52,94.8,5,41.86997568777021,945.692006642932,93.8715556518532,73.55975369803791,50.6390229336291,1.1454894026381102,0.768356762273096,2.04460142157863
3530,Y1Ba2Cu3H0.2O6.98,94.5,5,33.144583360476105,941.862858677746,89.05660906545349,60.366771223929604,86.274043564282,1.32290999270506,1.07272986227221,2.0409036576164197
7802,Hg0.8Ba2Cu1O4,94.5,4,42.9468250483829,928.773893137446,96.49025329471519,82.98488311088549,49.425357859841206,1.19262537467991,0.8745931561674141,2.0
8641,Hg0.9Re0.1Ba2Cu1O4.41,94.5,5,42.4189088531972,943.2185674179041,94.6453558942906,77.2486233925806,49.2602139939567,1.1519230008314099,0.794586394164553,2.03001522283086
7800,Hg0.85Ba2Cu1.1O4,94.5,4,43.5794084199135,926.6670339965649,97.33552645134459,90.8845031014276,48.89277264439279,1.2341769070433202,0.958108631964468,2.0
7804,Hg0.8Ba2Cu1.1O4,94.3,4,43.1603493284025,926.18539184295,96.9890022082093,88.05156421285808,49.9829156875246,1.22935783741106,0.945105248168737,2.0
8638,Hg1Ba2Cu1O4.2,94.2,4,43.53095118325379,938.4778845676719,96.19413185326479,85.10146684098079,46.57416768041929,1.16307040621841,0.8484687533314671,2.0
5592,Hg1Ba2Cu1O4.1,94.1,4,44.0722025361836,934.594309168097,97.02325279115351,89.50544393778151,45.935577369575604,1.1870955377663102,0.885533005560877,2.0
5765,Hg0.8Ba2Cu1.2O4,94.0,4,43.3695575869004,923.668549141728,97.4777644088047,93.289273757952,50.5325898047769,1.2662609867569,1.01932440537142,2.0
3057,Hg1Ba2Cu1O4,94.0,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
8858,Hg1Ba2Cu0.99Mg0.01O4,94.0,5,44.5803811941281,930.6182366289281,97.8805189050267,94.06311211282741,45.042755268186,1.2116163944644398,0.924145706226965,2.0
10103,Hg0.5Bi0.5Sr2Ca0.65Nd0.35Cu2O,94.0,7,67.4808782199411,724.720429288819,147.229128865585,1574.58313507629,26.7741491369802,5.16092794216788,23.168014446879898,2.17900810152373
4601,Hg0.95Ce0.05Ba2Cu1O4,94.0,5,44.5339927164494,927.0196182721651,97.92867099581,93.8418930548974,46.30219537756929,1.2188931216128,0.92683481985882,2.0086831345838503
48,Ho0.4Ba0.6Cu1O3,94.0,4,32.8847552212223,977.8206726196181,82.7411362418573,42.1169255141901,97.2005565474433,1.09162319723719,0.66390705463033,2.0659380591725798
7299,Hg1Ba2Cu1O4.18,94.0,4,43.637612309033095,937.707486333223,96.357769704174,85.95609286178801,46.446997597350595,1.16778951149554,0.8556838050824471,2.0
4036,Hg1Ba2Cu1O4.08,94.0,4,44.18287937904471,933.8080228669729,97.19241018212459,90.4267700022644,45.8070353714944,1.1920321838868602,0.8932513637609909,2.0
7126,Hg1Ba2Ca2Cu3O8.18,94.0,5,35.2973445616672,935.279913812312,93.0191109305533,79.2723705750083,50.6783917385307,1.3356889739125501,1.52183836250247,2.0
7781,Hg1Ba2Ca2Cu3O8.17,94.0,5,35.314621054151395,935.0836816869149,93.05717797042749,79.4694928581033,50.6460004438379,1.33717212664957,1.5256524500675601,2.0
4603,Hg0.8Ce0.2Ba2Cu1O4,94.0,5,44.23540213801821,916.271342705659,98.07326944462521,92.6100336137285,49.4761910239527,1.23908332190453,0.9317421443901691,2.0349593842053704
8869,Hg1Ba2Cu0.97Co0.03O4,94.0,5,44.6213584269309,930.6911564576379,97.89782575167419,94.2537685713402,45.1867612950169,1.21320235640006,0.9204075025156899,2.00520536608246
8871,Hg1Ba2Cu0.98Ni0.02O4,94.0,5,44.625107061788796,930.602677471786,97.88717808113701,94.25477189574231,45.2838976437555,1.2130619322164098,0.921786468498047,2.0
1840,Bi1.55Pb0.45Sr2Ho0.2Ca0.8Cu2O8,94.0,7,36.8046277211118,945.529681629964,86.8263395891479,66.4303588139456,69.0033638190719,1.30139695310385,0.97948456911394,2.25698798198048
4604,Hg0.7Ce0.3Ba2Cu1O4,94.0,5,44.037454796068204,909.175148678273,98.1697870074956,91.7977908017284,51.71216342532579,1.25272891423922,0.935028120531621,2.0526675677808504
5478,Hg0.92Ba2.05Cu1.03O4.05,93.8,4,44.05706197549829,927.571392241283,97.625645504179,90.928870048585,47.0410688727086,1.2167608555873501,0.922618908911021,2.0
2030,Y1Ba2Cu3H0.38O7,93.8,5,31.5887165924042,946.5351775641091,88.35533248230499,54.99660741703239,86.1654057892547,1.30415178815859,1.04154283591044,2.02134919330513
8642,Hg0.9Re0.1Ba2Cu1O4.42,93.8,5,42.3698158343999,943.589260164258,94.5690705968102,76.88342501034441,49.322397441971596,1.14967264426403,0.7913865167070959,2.02997930945151
8645,Hg0.85Re0.15Ba2Cu1O4.55,93.7,5,41.7288818092499,946.781769588598,93.6508956482156,72.5495334902844,50.8231890202624,1.1389131074316001,0.759340517934721,2.04444319932526
8643,Hg0.85Re0.15Ba2Cu1O4.49,93.7,5,42.0125488364165,944.595809853959,94.0943005360907,74.5913300761535,50.454229760978095,1.15215055018302,0.7775449231491509,2.0447607743856104
136,Y1Ba2Cu3H0.48O7,93.6,5,30.7916766002748,948.826807968454,88.0209802845051,52.440155353272196,86.0707539663244,1.2959642545003998,1.02808791065507,2.0108236128906
2031,Y1Ba2Cu3H0.49O7,93.6,5,30.713727187906603,949.054404589274,87.9878867503401,52.1931649440964,86.06137163451919,1.29515498466749,1.02676290131301,2.00978262997884
316,Ho1Ba2Cu3O7,93.5,4,36.6359885918252,932.5499683933341,90.12745099988051,69.8851003089865,89.9629157631912,1.3786527535800799,1.0911948121189101,2.06336223306145
2029,Y1Ba2Cu3H0.19O7,93.5,5,33.1957925500691,942.101145197845,89.00820067552701,60.3220536065866,86.34949563749929,1.32019815935458,1.0681742600236601,2.04194511165141
2028,Y1Ba2Cu3H0.13O7,93.5,5,33.730145998229,940.678686024055,89.2193193929103,62.1431594490553,86.40881976647421,1.32540379154087,1.07688830605438,2.04861745355829
5593,Hg1Ba2Cu1O4.101,93.4,4,44.066690302881796,934.633538897255,97.0148245581848,89.4597435891848,45.9419972432246,1.1868498812305701,0.8851498387744391,2.0
5481,Hg0.92Ba2.05Cu1.03O4.063,93.4,4,43.9851685838021,928.0913473498359,97.51396348882271,90.3220388049901,47.125204030688295,1.2134278984906899,0.9173575736228969,2.0
7805,Hg0.8Ba2Cu1.15O4,93.2,4,43.265484895768004,924.9181998478371,97.2346131995171,90.6490605887919,50.258729816436,1.247789030111,0.981746913844254,2.0
137,Y1Ba2Cu3H1O7,93.2,5,27.119160652743503,960.298121893067,86.37802021678309,41.3933315564663,85.6019015492422,1.25603073472901,0.9637554643092242,1.9593219335154701
4346,Hg1Ba2Cu1O4.18,93.2,4,43.637612309033095,937.707486333223,96.357769704174,85.95609286178801,46.446997597350595,1.16778951149554,0.8556838050824471,2.0
9030,Hg1Ba2Cu1O4,93.0,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
10104,Hg0.5Bi0.5Sr2Ca0.65Y0.35Cu2O,93.0,7,65.8677238662352,730.051025005418,147.440628827859,1539.5889463513902,26.1073827454509,5.28457566495957,23.168014446879898,2.17900810152373
7769,Hg1Ba2Ca1Cu2O6.1,93.0,5,38.1198997213352,934.0021640647699,94.54715513204019,83.6634803724648,48.871450118061105,1.29162945115948,1.28667137602655,2.0
7798,Hg0.85Ba2Cu1O4,93.0,4,43.37051893273729,929.246516884465,96.842575235423,85.7217205836572,48.3372494000867,1.19759149786209,0.887218802602877,2.0
5233,Bi2Sr2Ca2Cu3Zn0.009C0.288H0.144N0.72O,92.9,9,55.8405920950642,746.196170831989,135.226483746631,1143.5632618545199,31.3597008709695,5.98902015674513,22.6017089302943,2.44108351680236
142,Ho1Ba2Cu3O6.71,92.9,4,37.335111507101004,925.296601237215,91.43239453356242,76.37126861426759,89.0237450843616,1.4373113168868998,1.1877185013568201,2.06483113431065
4158,Y1Ba2Cu3H0.06O6.91,92.8,5,34.5536696960712,936.823003316504,89.8561397703306,66.0826981837725,86.1795834704705,1.3482196867488798,1.1156103204066499,2.05690495971385
4171,Eu1Ba2Cu3H0.24O,92.8,5,63.8922584710281,705.517222965038,149.719932837291,1310.87159188476,61.0618389160417,5.59135220381614,21.9289038568077,2.06715526487107
1487,Ho1Ba2Cu3O7,92.7,4,36.6359885918252,932.5499683933341,90.12745099988051,69.8851003089865,89.9629157631912,1.3786527535800799,1.0911948121189101,2.06336223306145
5594,Hg1Ba2Cu1O4.103,92.5,4,44.05567198483129,934.7119742443119,96.99797652808859,89.368446678543,45.9548349269757,1.18635890246279,0.884384285929682,2.0
135,Y1Ba2Cu3H0.14O7,92.5,5,33.6401527827151,940.916514980407,89.1839642012875,61.834701559390204,86.39889195032819,1.32453145721189,1.07542550259121,2.04749964824093
6136,Hg1Ba2Cu1O4,92.5,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
1088,Ho1Ba2Cu3O,92.4,4,74.52663820268609,695.470420481985,154.662476803196,1960.65375258922,60.65241350591129,6.59563382667156,26.349441870553104,2.1192680453341
4409,Ho1Ba2Cu3O6.87,92.3,4,36.943862667347496,929.331894071121,90.70283988314921,72.68566332857179,89.5459261213545,1.40431981261253,1.13291866020055,2.0640123909419
4202,Hg1Ba2Cu1O,92.3,4,82.6042917110303,756.945893781631,150.096055246391,1163.79403985001,22.7675581675701,3.3568191592752403,7.784802770420259,2.0
5479,Hg0.92Ba2.05Cu1.03O4.058,92.1,4,44.012778547027295,927.891528688114,97.5568603425333,90.55472315120458,47.092858694369895,1.2147074509901399,0.919375596355097,2.0
241,Ho1Ba2Cu3O7,92.1,4,36.6359885918252,932.5499683933341,90.12745099988051,69.8851003089865,89.9629157631912,1.3786527535800799,1.0911948121189101,2.06336223306145
7770,Hg1Ba2Ca1Cu2O6.1,92.0,5,38.1198997213352,934.0021640647699,94.54715513204019,83.6634803724648,48.871450118061105,1.29162945115948,1.28667137602655,2.0
4682,Hg1Ba2Cu1O4.1,92.0,4,44.0722025361836,934.594309168097,97.02325279115351,89.50544393778151,45.935577369575604,1.1870955377663102,0.885533005560877,2.0
3531,Y1Ba2Cu3H1.4O6.98,92.0,5,24.764064139183898,968.2344418372239,85.28202577214641,35.0658013268514,85.2049882197253,1.2309644317656598,0.9244843508150921,1.9229502703616301
3281,Hg1Ba2Ca1Cu2O6.08,92.0,5,38.1747323877795,933.475517937998,94.65332943581791,84.2291189159402,48.7849378489571,1.2954007355569699,1.29496261295605,2.0
6887,Hg1Ba2Cu1O4,92.0,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
4680,Hg1Ba2Cu1O4.085,92.0,4,44.1551327723202,934.004897023804,97.1500147125416,90.1951247579748,45.8391966885812,1.19079380894596,0.8913119023972629,2.0
5974,Hg0.8Ba2Cu1.2O4,92.0,4,43.3695575869004,923.668549141728,97.4777644088047,93.289273757952,50.5325898047769,1.2662609867569,1.01932440537142,2.0
2991,Hg1Ba2Ca1Cu2O6,92.0,5,38.396692576586794,931.3543910951289,95.08277743358289,86.5496118658301,48.437556747768404,1.31072368442766,1.32894980687753,2.0
8254,Ho1Ba2Cu3O,92.0,4,74.52663820268609,695.470420481985,154.662476803196,1960.65375258922,60.65241350591129,6.59563382667156,26.349441870553104,2.1192680453341
2545,Y1Ba2Cu3H0.2O7,92.0,5,33.108027578446105,942.337172272866,88.9732491241988,60.025345212854205,86.3396646521537,1.31933713281195,1.0667364501238399,2.04084105386114
3021,Bi0.33Hg0.67Sr2Y0.5Ca0.5Cu2O7,92.0,7,34.5768408853746,962.215609245953,88.132200471474,62.3738947651353,55.457874931515896,1.20286408745597,0.990074501246292,2.07923841539258
4410,Ho1Ba2Cu3O6.96,91.8,4,36.729788025569604,931.565487407746,90.3028759393342,70.72918329967041,89.83529666121441,1.386445294094,1.10377806586232,2.06356087068266
4160,Y1Ba2Cu3H0.52O6.91,91.7,5,30.613699711337105,947.675854308431,88.2459557393113,52.712210446056204,85.7428765285039,1.30809095030692,1.04813744936334,2.00671692410166
1407,Ho1Ba2Cu3O,91.7,4,74.52663820268609,695.470420481985,154.662476803196,1960.65375258922,60.65241350591129,6.59563382667156,26.349441870553104,2.1192680453341
5482,Hg0.92Ba2.05Cu1.03O4.065,91.6,4,43.9741390289693,928.171217476185,97.49682491622879,90.22921315890258,47.138137148309205,1.2129168987838899,0.916552304578995,2.0
7227,Ho1Ba2Cu3O7,91.5,4,36.6359885918252,932.5499683933341,90.12745099988051,69.8851003089865,89.9629157631912,1.3786527535800799,1.0911948121189101,2.06336223306145
3486,Hg1Sr2Ca0.7Y0.3Cu1.8Re0.2O,91.5,7,67.3395350989521,749.158480263997,150.352843439015,1602.41951887142,18.087541620634102,4.84371730045641,22.251983194563103,2.10921846743211
3762,Hg1Tl2Sr4Ca2Cu4O,91.5,6,75.8063940308375,679.283355259141,160.676642467056,2820.0584467585804,18.4143763276212,6.00289248483496,50.5801440527095,2.1192680453341
3485,Hg0.8Re0.2Sr2Ca0.7Y0.3Cu2O,91.5,7,65.1638379361658,742.757069427905,149.64600539894198,1583.64766443387,20.49949669885,5.091195935014,24.857298087670003,2.10921846743211
3403,Ho1Ba2Cu3O,91.5,4,74.52663820268609,695.470420481985,154.662476803196,1960.65375258922,60.65241350591129,6.59563382667156,26.349441870553104,2.1192680453341
2597,Ho1Ba2Cu3O6.9,91.5,4,36.8720339590655,930.07929105571,90.56870156874209,72.0245158496728,89.64272764921971,1.3983084092762899,1.12307526134968,2.0638611731558
4161,Y1Ba2Cu3H0.91O6.91,91.4,5,27.802269133867803,956.401004400855,86.9854020097407,44.0346016719734,85.39697881555,1.2770163162656898,0.997378138143155,1.96765957855709
1435,Ho1Ba2Cu3O7,91.3,4,36.6359885918252,932.5499683933341,90.12745099988051,69.8851003089865,89.9629157631912,1.3786527535800799,1.0911948121189101,2.06336223306145
4110,Y1Ba2Cu3H0.32O6.91,91.25,5,32.2349291094297,943.0346655966521,88.92871894511292,58.0440640247145,85.92874642281609,1.3250471921398301,1.0763830633682099,2.0279574745188
4159,Y1Ba2Cu3H0.27O6.91,91.1,5,32.6614693143507,941.8559968271339,89.10349006409278,59.486428671771606,85.9761596569513,1.32940167460811,1.0836992526600602,2.0334041725744703
5234,Bi2Sr2Ca2Cu3Zn0.013C0.416H0.208N0.104O,91.0,9,57.9534236823157,725.412379078765,140.271441155121,1612.27819288914,34.5868133842455,7.17956099371173,33.118918016641004,2.41358084235871
3667,Hg0.9Ba2Cu1O4,91.0,4,43.792950372980606,929.7133940079719,97.1916995208811,88.5124565108764,47.286418650049804,1.20251504645217,0.899863437883007,2.0
5312,Hg1Ba2Cu1O4,91.0,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
7327,Hg1Ba2Cu1O4.27,91.0,4,43.1637094043675,941.1498260522391,95.62977555197911,82.2079214612537,47.017114351466894,1.14688008429772,0.823957512667035,2.0
8245,Hg0.8Mn0.2Ba2Cu1O4.2,91.0,5,42.1774387876719,930.7516168464521,96.052855683077,83.876787396678,46.57416768041929,1.21383764369475,0.8469173682415859,2.03409948888725
4379,Hg0.7Bi0.3Sr2Ca0.75Pr0.25Cu2O6,91.0,7,36.6090846878632,934.563987750602,92.8751668311311,84.33528267849042,49.0952786111792,1.35681792641631,1.401233442613,2.0761080582277502
113,Ho1Ba2Cu3O,91.0,4,74.52663820268609,695.470420481985,154.662476803196,1960.65375258922,60.65241350591129,6.59563382667156,26.349441870553104,2.1192680453341
3626,Hg1Ba2Cu1O4.07,91.0,4,44.2385282199243,933.4136675505881,97.27741440857159,90.8927134782638,45.7426610667167,1.1945174142911499,0.897150205464188,2.0
307,Ho1Ba2Cu3O7,91.0,4,36.6359885918252,932.5499683933341,90.12745099988051,69.8851003089865,89.9629157631912,1.3786527535800799,1.0911948121189101,2.06336223306145
4109,Y1Ba2Cu3H0.14O6.91,90.95,5,33.813011407940806,938.756242923544,89.5658102687384,63.4623876037351,86.1012598006118,1.34094818393074,1.10322289113884,2.0478311184432303
5595,Hg1Ba2Cu1O4.105,90.9,4,44.0446618575207,934.790377459257,96.98113973661371,89.27728792784191,45.967669859650606,1.1858683689629799,0.88361977252771,2.0
7461,Hg0.8Tl1.2Ba2Ca2Cu3O,90.7,6,74.28607646288691,692.466433699428,157.229348641972,2331.7591224863,23.246569513466202,5.49924427189358,40.494046982182496,2.0997178814393602
5826,Ho1Ba2Cu3O7,90.7,4,36.6359885918252,932.5499683933341,90.12745099988051,69.8851003089865,89.9629157631912,1.3786527535800799,1.0911948121189101,2.06336223306145
5425,Hg0.92Ba2.05Cu1.03O4.044,90.7,4,44.090361660928494,927.33094469184,97.67735606681109,91.2109852567766,47.002196377415295,1.2183058726968001,0.9250631518838441,2.0
4206,Hg1Ba1.9La0.1Cu1O,90.6,5,82.6231750405006,758.067131457139,149.316417080854,1176.90616410843,23.303974108688998,3.3408190739272303,7.73430031092016,2.01628454322486
8640,Hg0.9Re0.1Ba2Cu1O4.35,90.5,5,42.71715189842379,940.978869250194,95.10821903047399,79.4954783209677,48.8856540621342,1.1656325890038601,0.814224448195116,2.03023252307995
19043,Tl0.8Hg0.2Ba2Ca1.85Sm0.15Cu3O9,90.5,7,34.4045686471696,926.340849786098,89.8710251947588,65.8029533618822,61.665172763362996,1.2603495292100801,1.32465344616051,2.0458339887858
7454,Hg1.4Tl0.6Ba2Y0.4Ca0.6Cu2O,90.5,7,85.03074791283409,730.3931769523981,156.47244633863198,2208.5703304825897,21.597021609521605,4.52693158942101,19.3663463905511,2.10397901101729
19047,Tl0.8Hg0.2Ba2Ca1.85Yb0.15Cu3O9,90.5,7,34.447268302906195,927.241714467444,89.81585607196091,65.7376118136427,61.665172763362996,1.25925077048014,1.3375565951205801,2.0458339887858
311,Y1Ba2Cu3HO7,90.0,5,27.119160652743503,960.298121893067,86.37802021678309,41.3933315564663,85.6019015492422,1.25603073472901,0.9637554643092242,1.9593219335154701
3003,Pb0.7Hg0.3Sr2Nd0.3Ca0.7Cu2O6.6,90.0,7,35.4191124082695,939.764431115821,89.5594050057294,69.79702144460279,56.4900513423514,1.24906322576373,1.25221305180148,2.09868149580572
7469,Hg1Tl1Ba2Ca4Cu5O14,90.0,6,33.4902129809949,939.9239056088389,89.71828497429571,71.030895325058,53.9706957383469,1.28609741351675,1.5648242789876599,2.03026110266726
3690,Hg1Ba2Cu1O4,90.0,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
3638,Hg0.8V0.2Ba2Cu1O4.3,90.0,5,41.61192439791321,932.4218757192099,95.3918214914879,79.4749239895422,51.4189218544213,1.20501067251676,0.8400485046645542,2.04464969248686
8326,Hg1Ba2Cu1FO4,90.0,5,40.592801732012894,993.7582878042191,89.0981777058584,60.316160255198405,56.463097381303704,1.02163764814082,0.62651492138479,1.8517494245745802
5855,Hg1Tl1Ba2Ca4Cu5O,90.0,6,66.49926139600079,689.0637173481109,160.36805109458402,2671.09813838401,21.9088466294378,6.5720431448016905,68.85793419347729,2.05877052890024
3763,Hg1Tl2Sr4Cu6O,90.0,5,80.9661134093794,702.4026413926331,154.131280665747,3623.3631910448903,30.0727036201013,6.38124383661121,55.8450066487074,2.1192680453341
3773,Hg0.5Pb0.5Sr2Ca0.7Y0.3Cu2O,90.0,7,65.4539166940703,730.730854605195,148.129254324522,1544.2189206542998,24.069674791498297,4.97138933699942,26.2011268640556,2.13835056862472
